000.0000	000.0000	1.0	0.0	0.0	4	
000.0000	000.0157	1.0	0.0	0.0	4	
000.0000	000.0314	1.0	0.0	0.0	4	
000.0000	000.0471	1.0	0.0	0.0	4	
000.0000	000.0628	1.0	0.0	0.0	4	
000.0000	000.0785	1.0	0.0	0.0	4	
000.0000	000.0942	1.0	0.0	0.0	4	
000.0000	000.1100	1.0	0.0	0.0	4	
000.0000	000.1257	1.0	0.0	0.0	4	
000.0000	000.1414	1.0	0.0	0.0	4	
000.0050	000.0000	1.0	0.0	0.0	4	
000.0050	000.0157	0.9767131805419922	0.023286819458007812	0.0	4	
000.0050	000.0314	0.974186897277832	0.02581310272216797	0.0	4	
000.0050	000.0471	0.9736127853393555	0.02638721466064453	0.0	4	
000.0050	000.0628	0.9735612869262695	0.02643871307373047	0.0	4	
000.0050	000.0785	0.9636402130126953	0.03635978698730469	0.0	4	
000.0050	000.0942	0.955718994140625	0.044281005859375	0.0	4	
000.0050	000.1100	0.9485769271850586	0.051423072814941406	0.0	20	
000.0050	000.1257	1.0	0.0	0.0	14	
000.0050	000.1414	0.9409189224243164	0.059081077575683594	0.0	16	
000.0100	000.0000	1.0	0.0	0.0	18	
000.0100	000.0157	0.9107685089111328	0.08923149108886719	0.0	21	
000.0100	000.0314	1.0	0.0	0.0	12	
000.0100	000.0471	0.9036979675292969	0.09630203247070312	0.0	13	
000.0100	000.0628	1.0	0.0	0.0	12	
000.0100	000.0785	0.9000492095947266	0.09995079040527344	0.0	11	
000.0100	000.0942	0.9002933502197266	0.09970664978027344	0.0	13	
000.0100	000.1100	0.8987264633178711	0.1012735366821289	0.0	11	
000.0100	000.1257	0.8947038650512695	0.10529613494873047	0.0	9	
000.0100	000.1414	0.8931312561035156	0.10686874389648438	0.0	8	
000.0150	000.0000	1.0	0.0	0.0	9	
000.0150	000.0157	0.8877019882202148	0.11229801177978516	0.0	9	
000.0150	000.0314	1.0	0.0	0.0	8	
000.0150	000.0471	0.8812742233276367	0.11872577667236328	0.0	8	
000.0150	000.0628	0.8781471252441406	0.12185287475585938	0.0	8	
000.0150	000.0785	0.8748893737792969	0.12511062622070312	0.0	8	
000.0150	000.0942	0.8734531402587891	0.12654685974121094	0.0	8	
000.0150	000.1100	0.8709907531738281	0.12900924682617188	0.0	9	
000.0150	000.1257	0.8750514984130859	0.12494850158691406	0.0	8	
000.0150	000.1414	0.8679428100585938	0.13205718994140625	0.0	13	
000.0200	000.0000	1.0	0.0	0.0	7	
000.0200	000.0157	0.8740396499633789	0.1259603500366211	0.0	8	
000.0200	000.0314	0.869685173034668	0.13031482696533203	0.0	8	
000.0200	000.0471	0.8626899719238281	0.13731002807617188	0.0	8	
000.0200	000.0628	0.8622598648071289	0.1377401351928711	0.0	8	
000.0200	000.0785	0.8603134155273438	0.13968658447265625	0.0	8	
000.0200	000.0942	0.8569765090942383	0.14302349090576172	0.0	8	
000.0200	000.1100	0.8534755706787109	0.14652442932128906	0.0	8	
000.0200	000.1257	0.8495960235595703	0.1504039764404297	0.0	11	
000.0200	000.1414	0.8363914489746094	0.16360855102539062	0.0	30	
000.0250	000.0000	1.0	0.0	0.0	7	
000.0250	000.0157	0.8478507995605469	0.15214920043945312	0.0	8	
000.0250	000.0314	1.0	0.0	0.0	11	
000.0250	000.0471	0.8410587310791016	0.15894126892089844	0.0	26	
000.0250	000.0628	0.8374061584472656	0.16259384155273438	0.0	6	
000.0250	000.0785	1.0	0.0	0.0	6	
000.0250	000.0942	0.8389768600463867	0.16102313995361328	0.0	19	
000.0250	000.1100	0.8415451049804688	0.15845489501953125	0.0	8	
000.0250	000.1257	0.8389072418212891	0.16109275817871094	0.0	8	
000.0250	000.1414	0.8412752151489258	0.15872478485107422	0.0	8	
000.0300	000.0000	1.0	0.0	0.0	8	
000.0300	000.0157	0.8361406326293945	0.16385936737060547	0.0	8	
000.0300	000.0314	1.0	0.0	0.0	8	
000.0300	000.0471	0.8364162445068359	0.16358375549316406	0.0	8	
000.0300	000.0628	0.833827018737793	0.16617298126220703	0.0	8	
000.0300	000.0785	0.827052116394043	0.17294788360595703	0.0	8	
000.0300	000.0942	0.8219213485717773	0.17807865142822266	0.0	15	
000.0300	000.1100	0.8202905654907227	0.17970943450927734	0.0	6	
000.0300	000.1257	0.8194265365600586	0.1805734634399414	0.0	6	
000.0300	000.1414	0.8177404403686523	0.18225955963134766	0.0	10	
000.0350	000.0000	1.0	0.0	0.0	4	
000.0350	000.0157	1.0	0.0	0.0	7	
000.0350	000.0314	1.0	0.0	0.0	13	
000.0350	000.0471	0.8111639022827148	0.18883609771728516	0.0	13	
000.0350	000.0628	0.811223030090332	0.18877696990966797	0.0	17	
000.0350	000.0785	0.811131477355957	0.18886852264404297	0.0	13	
000.0350	000.0942	0.8100137710571289	0.1899862289428711	0.0	17	
000.0350	000.1100	0.8099327087402344	0.19006729125976562	0.0	19	
000.0350	000.1257	0.8077669143676758	0.19223308563232422	0.0	14	
000.0350	000.1414	0.8081569671630859	0.19184303283691406	0.0	20	
000.0400	000.0000	1.0	0.0	0.0	7	
000.0400	000.0157	0.8128252029418945	0.18717479705810547	0.0	7	
000.0400	000.0314	0.8119583129882812	0.18804168701171875	0.0	7	
000.0400	000.0471	0.8010587692260742	0.19894123077392578	0.0	16	
000.0400	000.0628	0.7976722717285156	0.20232772827148438	0.0	9	
000.0400	000.0785	0.7904443740844727	0.20955562591552734	0.0	18	
000.0400	000.0942	0.7940530776977539	0.2059469223022461	0.0	6	
000.0400	000.1100	0.7952165603637695	0.20478343963623047	0.0	6	
000.0400	000.1257	0.79425048828125	0.20574951171875	0.0	6	
000.0400	000.1414	0.7915840148925781	0.20841598510742188	0.0	7	
000.0450	000.0000	1.0	0.0	0.0	6	
000.0450	000.0157	0.7877616882324219	0.21223831176757812	0.0	9	
000.0450	000.0314	0.7921180725097656	0.20788192749023438	0.0	8	
000.0450	000.0471	0.7913284301757812	0.20867156982421875	0.0	8	
000.0450	000.0628	0.7893085479736328	0.2106914520263672	0.0	9	
000.0450	000.0785	0.7816944122314453	0.2183055877685547	0.0	24	
000.0450	000.0942	0.7754001617431641	0.22459983825683594	0.0	28	
000.0450	000.1100	0.7730875015258789	0.2269124984741211	0.0	12	
000.0450	000.1257	0.7727794647216797	0.2272205352783203	0.0	7	
000.0450	000.1414	0.7752571105957031	0.22474288940429688	0.0	10	
000.0500	000.0000	1.0	0.0	0.0	8	
000.0500	000.0157	1.0	0.0	0.0	8	
000.0500	000.0314	1.0	0.0	0.0	13	
000.0500	000.0471	0.7679262161254883	0.23207378387451172	0.0	9	
000.0500	000.0628	0.7681293487548828	0.2318706512451172	0.0	23	
000.0500	000.0785	0.7623090744018555	0.23769092559814453	0.0	17	
